linc_#,prop_class,area_city,community,address,status,list_price,postal_code,sold_date,sold_price,listing_id_#,dom,flrarea_sf,totflrarea,rooms_ag,bedrms_ag,beds,full_baths,half_baths,baths,ensuite,yr_built,style,front_exp,frontagem,fp_y_n,encl_park,parking,condo_name,construction_type,flooring,list_pr___sqft,#_finished_levels,cumulative_dom,cumulative_domls,days_on_mls,bsmt_dev,garage_y_n,price_per_sqft,sold_pr___list_pr_ratio,price,sold_price_sq_ft,buyer_firm_1_-_office_name,listing_firm_1_-_office_name,legal_block,legal_lot,lot_sq_metres,legal_plan,full_address,location,latitude,longitude
11579837,COND,Edmonton,Meyonohk,8137 27 Avenue,S,220000,T6K 3C9,2009-01-23,203000,E3170953,23,957.99,89.0,5,3,3,0,1,0.1,N,1977,ST2,E,0.0,N,0,,Pinetree Village,FRAME,"Ceramic Tile, Laminate Flooring",229.65,2,100,99,22,U-FIN,No,211.9,92.27,203000,211.9,RE/MAX Real Estate Centre,RE/MAX Advantage,,,248.63,7820312,"8137 27 Avenue, Edmonton, Alberta, Canada","8137, 27 Avenue NW, Meyonohk, Lakewood, Mill Woods, Edmonton, Alberta, T6K 2V7, Canada",53.4573592,-113.4564253
20587284,SF,Edmonton,Delton,12410 94 Street,S,219900,T5G 1K6,2008-09-25,209500,E3161875,8,917.08,85.2,4,2,2,1,0,1.0,N,1952,BUNG,E,16.46,N,1,Single Garage Detached,,FRAME,"Linoleum, Wall to Wall Carpet",239.78,1,110,106,7,U-FIN,Yes,228.44,95.27,209500,228.44,RE/MAX Elite,NOW Real Estate Group,14,3,615.26,1359HW,"12410 94 Street, Edmonton, Alberta, Canada","12410, 94 Street NW, Delton, Avenue District, Edmonton, Alberta, T5G 1C8, Canada",53.5803292,-113.4861615
11957701,SF,Edmonton,Dunluce,240 WARWICK Road NW,S,123900,,2000-05-30,120750,E2010992,14,1259.38,117.0,6,3,3,2,0,2.0,N,1981,BUNG,,0.0,N,0,Parking Pad Cement/Paved,,FRAME,,98.38,1,14,12,12,P-FIN,No,95.88,97.46,120750,95.88,RE/MAX Real Estate,Royal Lepage Arteam Realty,57,121,0.0,7822562,"240 WARWICK Road NW, Edmonton, Alberta, Canada","240, Warwick Road NW, Dunluce, Castle Downs, Edmonton, Alberta, T6V 0T1, Canada",53.6267563,-113.534574
31447469,COND,Edmonton,Rutherford,413 11445 Ellerslie Road SW,S,244900,T6W 1T1,2008-06-12,232000,E3135466,87,858.1,79.72,5,2,2,2,0,2.0,Y,2006,APART,S,0.0,N,1,Underground,Rutherford Village,FRAME,"Carpet, Linoleum",285.4,1,87,83,83,NBASE,No,270.37,94.73,232000,270.37,RE/MAX River City,RE/MAX Real Estate Centre,,,0.0,526358,"413 11445 Ellerslie Road SW, Edmonton, Alberta, Canada",,,
0037333432,COND,Edmonton,Ermineskin,105 2755 109 Street,S,375000,T6J 5S4,2022-03-30,350000,E4262458,200,999.75,92.88,5,2,2,1,1,1.1,Y,2016,APART,W,0.0,N,1,"Heated, Underground",Shepherdâ€™s Garden Heritage,STEEL,"Ceramic Tile, Engineered Wood",375.09,1,726,725,199,NBASE,Yes,350.09,93.33,350000,350.09,Homes & Gardens Real Estate Limited,Homes & Gardens Real Estate Limited,,,0.0,1623512,"105 2755 109 Street, Edmonton, Alberta, Canada","109 Street & 105 Avenue, 109 Street NW, Central McDougall, Central Core, Edmonton, Alberta, T5H 3B1, Canada",53.5487186,-113.5082491
20001517,SF,Edmonton,Jackson Heights,89 JEFFERSON Road,S,399900,T6L 6R1,2015-11-30,395000,E4000227,13,1685.2,156.56,8,3,4,2,1,2.1,N,1992,ST2,S,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Linoleum",237.3,3,13,12,12,F-FIN,Yes,234.39,98.77,395000,234.39,RE/MAX Real Estate,RE/MAX River City,19,106,516.31,9122906,"89 JEFFERSON Road, Edmonton, Alberta, Canada","89, Jefferson Road NW, Jackson Heights, Burnewood, Mill Woods, Edmonton, Alberta, T6L 6K8, Canada",53.4860628,-113.4043239
33100884,COND,Edmonton,Belvedere,235 6315 135 Avenue,S,249900,T5A 0A1,2017-08-16,232500,E4066434,79,1194.79,111.0,5,2,2,2,0,2.0,Y,2006,APART,N,0.0,N,2,Stall,Holland Gardens,CONCR,Laminate Flooring,209.16,1,79,79,79,NBASE,No,194.59,93.04,232500,194.59,NOW Real Estate Group,Royal Lepage Noralta Real Estate,,,0.0,821984,"235 6315 135 Avenue, Edmonton, Alberta, Canada",,,
0015321912,SF,Edmonton,Eastwood,11933 80 Street,S,339800,T5B 2N8,2024-01-18,330000,E4364319,76,1594.56,148.14,6,3,3,2,0,2.0,N,1958,SPLT5,W,0.0,Y,1,"Parking Pad Cement/Paved, RV Parking, Single Garage Attached",,FRAME,"Carpet, Linoleum",213.1,5,76,76,76,F-FIN,Yes,206.95,97.12,330000,206.95,Blackmore Real Estate,RE/MAX River City,3,5,697.5,RN63,"11933 80 Street, Edmonton, Alberta, Canada","11933, 80 Street NW, Eastwood, Elmwood Park, Avenue District, Edmonton, Alberta, T5B 2S9, Canada",53.5727794,-113.4634824
30553441,SF,Edmonton,Ellerslie,704 82 Street,S,289900,T5X 6A3,2009-02-05,288000,E3169289,68,1313.2,122.0,6,3,3,1,1,1.1,N,2005,ST2,E,0.0,Y,0,Parking Pad Cement/Paved,,FRAME,"Carpet, Hardwood, Linoleum",220.76,2,68,67,67,U-FIN,No,219.31,99.34,288000,219.31,MaxWell Challenge Realty,Royal Lepage Arteam Realty,15,31,423.25,423893,"704 82 Street, Edmonton, Alberta, Canada","704, 82 Street SW, Ellerslie Crossing, Ellerslie, Edmonton, Alberta, T6X 0H9, Canada",53.4265166,-113.4596292
15185573,DUPLEX,Edmonton,Belmont,13119 31 Street NW,S,127900,,2003-04-04,126000,E2305645,23,968.75,90.0,5,3,3,1,1,1.1,N,1975,BUNG,W,11.8,N,0,"Front Drive Access, No Garage, Off Street",,FRAME,"Laminate Flooring, Linoleum",132.03,1,23,21,21,U-FIN,No,130.06,98.51,126000,130.06,Royal Lepage Westgate Real Estate,Realty Executives Synergy,8,8A,0.0,7520091,"13119 31 Street NW, Edmonton, Alberta, Canada","31 Street NW, Kirkness, Clareview, Edmonton, Alberta, T5Y 2K4, Canada",53.6093629,-113.3870756
0012469243,SF,Edmonton,La Perle,18835 99A Avenue,S,479900,T5T 3M9,2022-03-24,520000,E4281957,8,2025.66,188.19,8,3,4,2,1,2.1,Y,1981,ST2,W,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",236.91,3,8,8,8,F-FIN,Yes,256.71,108.36,520000,256.71,MaxWell Progressive,RE/MAX Real Estate,56,22,784.33,7923032,"18835 99A Avenue, Edmonton, Alberta, Canada","18835, 99A Avenue NW, La Perle, West Jasper Place, Edmonton, Alberta, T5S 2Y4, Canada",53.5356942,-113.6483195
22652557,SF,Edmonton,Fraser,2005 152 Avenue,S,410000,T5Y 2R6,2021-10-27,397000,E4258146,78,1272.29,118.2,6,3,5,3,0,3.0,Y,1995,SPLT4,W,0.0,Y,0,Double Garage Attached,,FRAME,"Ceramic Tile, Laminate Flooring",322.25,4,201,198,78,F-FIN,Yes,312.04,96.83,397000,312.04,Liv Real Estate,RE/MAX Elite,88,60,0.0,9221679,"2005 152 Avenue, Edmonton, Alberta, Canada",,,
18478875,SF,Edmonton,Evansdale,15012 92 Street,S,199900,T5E 3S6,2005-07-22,199900,E3033985,36,1119.98,104.05,6,3,3,2,1,2.1,Y,1971,BUNG,E,0.0,N,3,"Heated, Insulated, Triple Garage Detached",,FRAME,"Carpet, Ceramic Tile, Linoleum",178.48,2,36,34,34,F-FIN,Yes,178.48,100.0,199900,178.48,Royal Lepage Arteam Realty,RE/MAX Elite,31,61,581.26,2547RS,"15012 92 Street, Edmonton, Alberta, Canada",,,
28295708,SF,Edmonton,Athlone,13805 128A Avenue,S,338800,T5L 5E1,2008-11-20,308900,E3156421,110,1049.48,97.5,5,3,5,2,1,2.1,Y,2001,BLEVL,N,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Hardwood, Linoleum",322.83,2,110,110,110,F-FIN,Yes,294.34,91.17,308900,294.34,RE/MAX River City,Realty Executives North Star,11,20,522.47,20258,"13805 128A Avenue, Edmonton, Alberta, Canada",,,
30515805,SF,Edmonton,Hollick-kenyon,5412 164 Avenue,S,403000,T5Y 3K9,2010-03-19,393000,E3213597,17,1776.04,165.0,7,3,3,2,1,2.1,Y,2010,ST2,SW,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",226.91,2,17,17,17,U-FIN,Yes,221.28,97.52,393000,221.28,MaxWell Polaris,Sabo Bros Realty Ltd,55,9,410.59,423249,"5412 164 Avenue, Edmonton, Alberta, Canada",,,
0031258874,SF,Edmonton,Mactaggart,3706 MCLAY GREEN Green NW,S,650000,T6R 0B9,2025-03-29,650000,E4428168,0,1445.81,134.32,5,2,4,3,0,3.0,Y,2005,BUNG,E,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",449.58,2,0,0,0,F-FIN,Yes,449.58,100.0,650000,449.58,Homes & Gardens Real Estate Limited,Homes & Gardens Real Estate Limited,2,35,502.38,0524781,"3706 MCLAY GREEN Green NW, Edmonton, Alberta, Canada","McLay Green NW, Mactaggart, Terwillegar Community, Terwillegar Heights, Edmonton, Alberta, T6R 0E9, Canada",53.4445624,-113.5603643
11744448,COND,Edmonton,Hairsine,7 13833 30 Street,S,160000,T5Y 2B2,2021-04-02,157000,E4233152,12,1068.86,99.3,6,3,3,1,1,1.1,N,1981,ST2,N,0.0,N,0,2 Outdoor Stalls,Knights Bridge (Hairsine),FRAME,"Carpet, Laminate Flooring, Linoleum",149.69,2,12,12,12,U-FIN,No,146.89,98.13,157000,146.89,REALTORSÂ® Association of Edmonton,Coldwell Banker Venture Realty,,,238.46,8122402,"7 13833 30 Street, Edmonton, Alberta, Canada",,,
0011503662,COND,Edmonton,Pollard Meadows,310 4810 MILL WOODS Road S,S,135000,T6L 5N9,2024-01-19,131500,E4367981,34,952.61,88.5,5,2,2,1,0,1.0,N,1981,APART,S,0.0,N,0,Stall,Millwoods Terrace,FRAME,"Linoleum, Vinyl Plank",141.72,4,34,34,34,NBASE,No,138.04,97.41,131500,138.04,Royal LePage METRO,Royal LePage METRO,,,100.79,8223018,"310 4810 MILL WOODS Road S, Edmonton, Alberta, Canada",,,
10949477,COND,Edmonton,Strathcona,403 9854 88 Avenue,S,254800,T6E 2R3,2015-12-02,252000,E3436853,32,811.6,75.4,5,1,1,1,0,1.0,N,1985,APRTM,S,0.0,N,0,Underground,Carrington Manor,FRAME,"Carpet, Ceramic Tile",313.95,2,32,32,32,NBASE,No,310.5,98.9,252000,310.5,NOW Real Estate Group,2% Realty Pro,,,56.2,8522089,"403 9854 88 Avenue, Edmonton, Alberta, Canada",,,
21042999,SF,Edmonton,Highlands,11237 66 Street,S,244900,T5B 1H4,2020-08-04,238000,E4207130,15,1119.45,104.0,6,3,5,2,0,2.0,N,1950,BUNG,W,0.0,N,0,Single Garage Detached,,FRAME,"Hardwood, Linoleum",218.77,2,15,14,14,F-FIN,Yes,212.61,97.18,238000,212.61,RE/MAX Excellence,Royal Lepage Arteam Realty,21,11,376.7,600U,"11237 66 Street, Edmonton, Alberta, Canada",,,
14233142,SF,Edmonton,Hillview,6316 34B Avenue,S,249900,T6L 1A1,2006-06-02,238000,E3058838,45,1100.39,102.23,6,3,3,4,0,4.0,Y,1977,BLEVL,S,0.0,N,0,Front Drive Access,,FRAME,"Carpet, Laminate Flooring",227.1,2,45,43,43,F-FIN,No,216.29,95.24,238000,216.29,NOW Real Estate Group,RE/MAX Excellence,27,66,612.82,7721467,"6316 34B Avenue, Edmonton, Alberta, Canada",,,
30570255,SF,Edmonton,Brintnell,4665 154 Avenue,S,515000,T5Y 3L5,2018-09-10,500000,E4118304,76,2267.95,210.7,8,3,5,3,0,3.0,Y,2005,BLEVL,N,0.0,Y,2,"Double Garage Attached, Insulated, Over Sized",,FRAME,"Carpet, Ceramic Tile, Hardwood",227.08,2,140,139,76,F-FIN,Yes,220.46,97.09,500000,220.46,YEGPro Realty,RE/MAX Real Estate,8,33,804.03,424154,"4665 154 Avenue, Edmonton, Alberta, Canada",,,
0013906292,SF,Edmonton,Beverly Heights,4247 114 Avenue,S,415000,T5W 0T1,2024-07-26,410000,E4395812,22,979.51,91.0,7,3,4,2,0,2.0,N,1963,BUNG,W,0.0,N,0,Double Garage Detached,,FRAME,"Ceramic Tile, Laminate Flooring",423.68,2,70,69,22,F-FIN,Yes,418.57,98.8,410000,418.57,MaxWell Polaris,YEGPro Realty,28,24,0.0,4971MC,"4247 114 Avenue, Edmonton, Alberta, Canada",,,
0032260481,COND,Edmonton,Belvedere,411 12831 66 Street,S,49900,T5L 0A4,2023-07-27,45000,E4348317,23,502.67,46.7,3,1,1,1,0,1.0,N,1982,APART,W,0.0,N,0,"Parkade, Parking Pad Cement/Paved, Underground",Hollyburn Towers,FRAME,Ceramic Tile,99.27,1,23,23,23,NBASE,No,89.52,90.18,45000,89.52,MaxWell Progressive,RE/MAX Elite,,,0.0,0721338,"411 12831 66 Street, Edmonton, Alberta, Canada",,,
28020295,SF,Edmonton,Klarvatten,513 Klarvatten Lake Wynd,S,215900,T5Z 3E4,2004-09-12,217000,E3010465,10,1569.38,145.8,6,3,3,2,1,2.1,Y,2002,ST2,W,13.12,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",137.57,2,10,5,5,U-FIN,Yes,138.27,100.51,217000,138.27,Ranger Realty Company Ltd,MaxWell Devonshire Realty,13,23,0.0,9924683,"513 Klarvatten Lake Wynd, Edmonton, Alberta, Canada","Klarvatten Lake Wynd NW, Klarvatten, Lake District, Edmonton, Alberta, T5Z 3X1, Canada",53.630632,-113.4757829
29839628,COND,Edmonton,Canon Ridge,201 592 HOOKE Road,S,157500,T5A 5H2,2017-08-21,155000,E4072073,47,762.08,70.8,4,1,1,1,0,1.0,N,2003,APART,W,0.0,N,0,"Heated, Underground",Ravines At Hermitage,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",206.67,1,355,355,47,NBASE,No,203.39,98.41,155000,203.39,Sellerinvite.Com (Edmonton),Realty Executives Encore,,,0.0,321477,"201 592 HOOKE Road, Edmonton, Alberta, Canada",,,
27598763,SF,Edmonton,Mayliewan,16528 81 Street NW,S,171900,T5Z 3J5,2001-01-29,170500,E2100585,25,1752.36,162.8,6,3,3,2,1,2.1,N,2000,ST2,E,12.9,N,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile",98.1,2,91,84,20,U-FIN,Yes,97.3,99.19,170500,97.3,RE/MAX Excellence,Royal Lepage Arteam Realty,85,16,0.0,9824170,"16528 81 Street NW, Edmonton, Alberta, Canada","16528, 81 Street NW, Mayliewan, Lake District, Edmonton, Alberta, T5Z 3S4, Canada",53.6271932,-113.4666019
16665516,SF,Edmonton,Crestwood,9511 142 Street,S,369000,T5N 2M8,2006-09-14,362000,E3066204,38,1719.96,159.79,6,2,2,2,0,2.0,Y,1954,BUNG,E,0.0,Y,2,Double Garage Detached,,FRAME,"Carpet, Parquet, Wall to Wall Carpet",214.54,1,38,35,35,,Yes,210.47,98.1,362000,210.47,RE/MAX Excellence,RE/MAX Excellence,8,10,770.44,5710HW,"9511 142 Street, Edmonton, Alberta, Canada","9511, 142 Street NW, Crestwood, Jasper Place, Edmonton, Alberta, T5N 4B2, Canada",53.5322109,-113.5654135
15263916,SF,Edmonton,Prince Charles,11930 125 Street NW,S,89900,T5L 0S2,2001-01-24,87000,E2100921,12,775.0,72.0,4,2,3,1,0,1.0,N,1948,SPLT3,E,15.2,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",116.0,3,12,9,9,F-FIN,No,112.26,96.77,87000,112.26,Coldwell Banker Venture Realty,RE/MAX Real Estate,8,8,0.0,RN64,"11930 125 Street NW, Edmonton, Alberta, Canada","11930, 125 Street NW, Prince Charles, Western Mature Area, Edmonton, Alberta, T5L 2K6, Canada",53.5730865,-113.5381253
11735033,COND,Edmonton,Strathcona,800 10149 SASKATCHEWAN Drive,S,247500,T6E 6B6,2008-08-18,240500,E3153833,35,922.47,85.7,5,2,2,2,0,2.0,Y,1981,APART,N,0.0,N,1,"Parkade, Stall",Waters Edge,BLOCK,"Carpet, Laminate Flooring, Linoleum",268.3,1,35,34,34,NBASE,Yes,260.71,97.17,240500,260.71,RE/MAX Real Estate Centre,Macdonald Realty S W Edmonton,,,40.11,8222909,"800 10149 SASKATCHEWAN Drive, Edmonton, Alberta, Canada",,,
13137625,SF,Edmonton,Blue Quill Estates,12307 25 Avenue,S,399900,T6J 4S7,2011-04-05,387500,E3251778,46,2102.19,195.3,8,3,3,2,1,2.1,Y,1979,ST2,NW,8.5,N,2,Double Garage Attached,,FRAME,"Carpet, Laminate Flooring",190.23,2,46,46,46,P-FIN,Yes,184.33,96.9,387500,184.33,RE/MAX Elite,RE/MAX Real Estate,28,82,289.41,7823373,"12307 25 Avenue, Edmonton, Alberta, Canada","TD Canada Trust, 25 Avenue NW, Mill Woods Town Centre Area, Mill Woods, Edmonton, Alberta, T6L 6X2, Canada",53.4559882,-113.4243373
0017968851,SF,Edmonton,Gold Bar,4904 104A Avenue,S,400000,T6A 0Z7,2025-05-09,410000,E4432557,15,969.61,90.08,5,2,5,2,0,2.0,N,1958,BLEVL,S,0.0,N,0,"Double Garage Detached, Over Sized, RV Parking",,FRAME,"Carpet, Linoleum",412.54,2,15,15,15,F-FIN,Yes,422.85,102.5,410000,422.85,MaxWell Polaris,RE/MAX River City,70,16,553.68,4283KS,"4904 104A Avenue, Edmonton, Alberta, Canada","4904, 104A Avenue NW, Gold Bar, Greater Hardisty, Edmonton, Alberta, T6A 1Y3, Canada",53.5474921,-113.4179749
16175938,SF,Edmonton,Caernarvon,15239 122 Street,S,369900,T5X 1P6,2018-08-07,360000,E4118647,40,1241.08,115.3,6,3,4,2,1,2.1,Y,1975,SPLT4,N,0.0,Y,2,Double Garage Attached,,FRAME,"Ceramic Tile, Hardwood, Linoleum",298.05,3,40,40,40,U-FIN,Yes,290.07,97.32,360000,290.07,RE/MAX River City,RE/MAX Real Estate,14,36,621.77,4159TR,"15239 122 Street, Edmonton, Alberta, Canada","15239, 122 Street NW, Caernarvon, Castle Downs, Edmonton, Alberta, T5X 1Y7, Canada",53.6154257,-113.5325529
14477368,SF,Edmonton,Tweddle Place,8610 39B Avenue NW,S,139900,T6K 3S2,2001-08-21,136000,E2118127,11,1142.05,106.1,6,3,4,2,1,2.1,N,1977,BLEVL,S,25.0,Y,2,Double Garage Detached,,BRICK,"Linoleum, Wall to Wall Carpet",122.5,2,11,6,6,F-FIN,Yes,119.08,97.21,136000,119.08,RE/MAX Real Estate,RE/MAX Real Estate,30,147,0.0,7622212,"8610 39B Avenue NW, Edmonton, Alberta, Canada","8610, 39B Avenue NW, Tweddle Place, Millbourne, Mill Woods, Edmonton, Alberta, T6K 3J3, Canada",53.4753879,-113.459845
28186302,SF,Edmonton,Terwillegar Towne,1886 Towne Centre Boulevard,S,444500,T6R 3A2,2020-02-27,441000,E4184480,40,1871.95,173.91,6,3,4,3,1,3.1,Y,2003,ST2,E,0.0,Y,2,Double Garage Detached,,FRAME,"Carpet, Ceramic Tile, Hardwood",237.45,2,173,173,40,F-FIN,Yes,235.58,99.21,441000,235.58,The Good Real Estate Company,Purplebricks,34,93,0.0,9926163,"1886 Towne Centre Boulevard, Edmonton, Alberta, Canada","Towne Centre Boulevard NW, South Terwillegar, Terwillegar Community, Terwillegar Heights, Edmonton, Alberta, T6R 0G5, Canada",53.441152,-113.5779149
14451041,COND,Edmonton,Caernarvon,15 NORTHWOODS Village,S,197900,T5X 1X2,2015-02-25,189000,E3396300,90,500.2,46.47,3,0,2,1,0,1.0,N,1975,BLEVL,S,0.0,Y,0,"On Street, Stall",Northwoods Village,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",395.64,2,90,90,90,F-FIN,No,377.85,95.5,189000,377.85,RE/MAX Real Estate,RE/MAX Real Estate,,,286.35,7521815,"15 NORTHWOODS Village, Edmonton, Alberta, Canada","Northwoods Village, Castle Downs, Edmonton, Alberta, Canada",53.6128055,-113.5179222
28879385,COND,Edmonton,Miller,59 14803 MILLER Boulevard,S,299900,T5Y 3A4,2016-08-12,293000,E4030489,23,1238.92,115.1,5,2,2,2,1,2.1,Y,2001,ST2,S,0.0,N,0,Double Garage Detached,Miller Park,FRAME,"Carpet, Linoleum",242.06,3,23,23,23,F-FIN,Yes,236.5,97.7,293000,236.5,RE/MAX Real Estate,MaxWell Polaris,,,0.0,122669,"59 14803 MILLER Boulevard, Edmonton, Alberta, Canada",,,
30120729,SF,Edmonton,Matt Berry,16407 64 Street,S,419900,T5Y 3J2,2009-07-29,418000,E3192842,17,1910.59,177.5,6,3,3,2,1,2.1,Y,2004,ST2,W,15.2,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",219.77,2,17,17,17,U-FIN,Yes,218.78,99.55,418000,218.78,RE/MAX River City,RE/MAX River City,19,2,441.09,324862,"16407 64 Street, Edmonton, Alberta, Canada","16407, 64 Street SW, Charlesworth, Southeast, Edmonton, Alberta, T6X 0G3, Canada",53.4302209,-113.4392203
14704027,DUPLEX,Edmonton,Menisa,982 KNOTTWOOD S Road NW,S,92000,T6K 3H7,2000-08-19,89900,E2015736,37,899.86,83.6,4,2,3,1,0,1.0,N,1977,BUNG,N,0.0,N,0,Parking Pad Cement/Paved,,FRAME,Carpet,102.24,1,37,36,36,P-FIN,No,99.9,97.72,89900,99.9,Royal Lepage Preferred Real Estate,Century 21 All Stars Realty Ltd,32,5A,0.0,7621269,"982 KNOTTWOOD S Road NW, Edmonton, Alberta, Canada",,,
30739221,COND,Edmonton,Rutherford,15 903 RUTHERFORD Road SW,S,289900,T6W 1N9,2006-03-14,288000,E3051541,16,1600.59,148.7,5,2,2,2,1,2.1,Y,2004,ST2,W,0.0,Y,2,Double Garage Attached,Ventana Woods,FRAME,"Carpet, Ceramic Tile, Hardwood",181.12,3,16,15,15,F-FIN,Yes,179.93,99.34,288000,179.93,MaxWell Challenge Realty,Royal Lepage Noralta Real Estate,,24,252.6,424617,"15 903 RUTHERFORD Road SW, Edmonton, Alberta, Canada","Rutherford Road SW, Blackmud Creek Neighbourhood, Blackmud, Heritage Valley, Edmonton, Alberta, T6W 1S4, Canada",53.4210123,-113.5161946
10485515,SF,Edmonton,Crawford Plains,1012 46 Street,S,425000,T6L 5V8,2014-10-23,425000,E3391573,24,2165.7,201.2,9,5,7,2,1,2.1,Y,1989,ST2,E,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Laminate Flooring, Linoleum",196.24,2,24,24,24,P-FIN,Yes,196.24,100.0,425000,196.24,MaxWell Polaris,RE/MAX Real Estate Centre,42,17,567.71,7823021,"1012 46 Street, Edmonton, Alberta, Canada","1012, 46 Street NW, Crawford Plains, Southwood, Mill Woods, Edmonton, Alberta, T6L 5V6, Canada",53.4393881,-113.4108023
25882093,COND,Edmonton,Pollard Meadows,1638 MILL WOODS E Road NW,S,89900,T6L 6W4,2000-10-17,87000,E2019670,45,1022.57,95.0,6,3,3,1,1,1.1,N,1993,ST2,N,0.0,Y,0,Stall,Laguna Beach,FRAME,"Carpet, Linoleum",87.92,2,45,42,42,F-FIN,No,85.08,96.77,87000,85.08,Realty Executives Synergy,RE/MAX Real Estate,18,,0.0,9420203,"1638 MILL WOODS E Road NW, Edmonton, Alberta, Canada",,,
0033383746,COND,Edmonton,Downtown,601 9819 104 Street,S,199900,T5K 0Y8,2022-09-21,192500,E4308872,41,573.61,53.29,4,1,1,1,0,1.0,N,2006,APART,S,0.0,N,1,Underground,Vivacity One,CONCR,"Carpet, Ceramic Tile, Hardwood",348.5,1,41,41,41,NBASE,No,335.59,96.3,192500,335.59,Royal Lepage Arteam Realty,FairSquare Group Realty,,,0.0,0826362,"601 9819 104 Street, Edmonton, Alberta, Canada",,,
10515361,SF,Edmonton,Garneau,11131 80 Avenue,S,659900,T6G 0R4,2014-08-18,645000,E3384121,31,1496.18,139.0,7,3,3,1,1,1.1,N,1949,ST2,N,0.0,Y,0,Double Garage Detached,,FRAME,"Carpet, Hardwood, Slate",441.06,3,31,28,28,F-FIN,Yes,431.1,97.74,645000,431.1,Royal Lepage Noralta Real Estate,Royal Lepage Noralta Real Estate,2,"6,7",384.86,6904AM,"11131 80 Avenue, Edmonton, Alberta, Canada","11131, 80 Avenue NW, Garneau, Greater Strathcona, Edmonton, Alberta, T6G 2E2, Canada",53.5160921,-113.5195689
14522454,SF,Edmonton,Mccauley,10712 95 Street NW,S,49900,T5H 2C7,2001-04-03,47900,E2100802,83,898.79,83.5,5,3,3,2,0,2.0,N,1920,ST1.5,E,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Linoleum",55.52,2,83,81,81,U-FIN,No,53.29,95.99,47900,53.29,MaxWell Devonshire Realty,MaxWell Devonshire Realty,24,3,0.0,ND,"10712 95 Street NW, Edmonton, Alberta, Canada",,,
27504563,SF,Edmonton,Cumberland,138 COTE Crescent,S,289800,T6V 1L3,2005-09-19,280000,E3038693,39,2023.61,188.0,8,3,3,2,1,2.1,Y,1999,ST2,E,0.0,Y,2,"Double Garage Attached, Front Drive Access, Parking Pad Cement/Paved",,FRAME,"Linoleum, Wall to Wall Carpet",143.21,2,150,147,38,U-FIN,Yes,138.37,96.62,280000,138.37,RE/MAX River City,RE/MAX River City,27,1,483.0,9822748,"138 COTE Crescent, Edmonton, Alberta, Canada",,,
16440588,DUPLEX,Edmonton,Parkdale,11721 80 Street,S,649000,T5B 2N4,2022-04-19,625000,E4285239,17,1707.91,158.67,4,4,8,4,0,4.0,N,2008,BLEVL,W,0.0,N,0,Over Sized,,FRAME,"Hardwood, Linoleum, Vinyl Plank",380.0,2,17,17,17,F-FIN,No,365.94,96.3,625000,365.94,Re/Max Excellence,RE/MAX Elite,19,7,552.41,5850R,"11721 80 Street, Edmonton, Alberta, Canada",,,
0034315029,COND,Edmonton,Oliver,804 10142 111 Street,S,359800,T5K 1K6,2025-06-26,352000,E4426277,101,1148.29,106.68,4,2,2,2,0,2.0,Y,2009,APART,S,0.0,Y,1,"Heated, Stall, Underground",Meridian Plaza,CONCR,"Carpet, Hardwood, Marble",313.33,1,101,100,100,NBASE,No,306.54,97.83,352000,306.54,MaxWell Polaris,Lux Real Estate Inc,,,18.4,1022852,"804 10142 111 Street, Edmonton, Alberta, Canada",,,
20997987,SF,Edmonton,Bonnie Doon,9030 90 Street,S,250000,T6C 3L9,2008-09-16,230000,E3156976,40,840.98,78.13,5,2,2,1,0,1.0,N,1949,BUNG,E,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",297.27,1,40,37,37,P-FIN,Yes,273.49,92.0,230000,273.49,Tri-Mac Realty Ltd,Real Estate 2000 Inc,,N,549.96,703HW,"9030 90 Street, Edmonton, Alberta, Canada","9030, 90 Street NW, Bonnie Doon, French Quarter, Bonnie Doon, Edmonton, Alberta, T6C 1M1, Canada",53.5263698,-113.4657241
0036512441,COND,Edmonton,Queen Alexandra,316 10811 72 Avenue,S,329900,T6E 1A4,2022-07-13,320000,E4303828,5,995.12,92.45,4,2,2,2,0,2.0,Y,2014,APART,N,0.0,N,1,Underground,Brownstones I,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",331.52,1,5,5,5,NBASE,No,321.57,97.0,320000,321.57,Sweetly,RE/MAX River City,,,45.3,1520243,"316 10811 72 Avenue, Edmonton, Alberta, Canada",,,
